customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0002-ORFBO,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.33,3906.02,No
0002-ORFBO,Female,0,No,No,21,No,No,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),22.73,369.9,No
0002-ORFBO,Female,0,No,No,11,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.04,385.65,No
0002-ORFBO,Female,0,No,No,63,No,No,No,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.2,1293.14,No
0002-ORFBO,Female,1,No,No,36,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.4,1677.81,No
0002-ORFBO,Female,0,Yes,No,68,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.35,7384.19,No
7356-IWLFW,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.0,3921.59,No
0002-ORFBO,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.39,4211.69,No
0002-ORFBO,Female,0,No,No,82,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),26.87,1801.78,No
0002-ORFBO,Female,1,No,No,81,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.08,4067.92,No
0002-ORFBO,Female,0,No,No,7,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.67,535.91,No
0002-ORFBO,Female,0,Yes,No,88,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),117.36,8082.69,No
0002-ORFBO,Female,0,No,No,18,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.43,714.15,No
0002-ORFBO,Female,1,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.78,2718.28,No
0002-ORFBO,Female,0,No,No,79,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),123.07,8517.21,No
0002-ORFBO,Female,0,No,No,46,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.07,601.55,No
5442-BHQNG,Female,0,No,No,11,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.2,458.22,No
0002-ORFBO,Female,0,No,No,73,No,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),36.38,2147.97,No
5872-OEQNH,Female,0,No,No,68,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),44.45,2875.48,No
0002-ORFBO,Female,1,No,No,55,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.96,5588.1,No
0002-ORFBO,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),115.65,6032.01,Yes
0002-ORFBO,Female,0,No,No,10,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.08,347.21,No
8873-GLDMH,Female,0,No,No,5,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,80.88,414.65,No
0002-ORFBO,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.88,3576.26,No
0002-ORFBO,Female,0,No,No,71,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.42,1974.92,No
0002-ORFBO,Female,0,No,No,0,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.15,144.76,No
0547-HURJB,Male,0,No,No,22,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),21.32,419.49,No
0002-ORFBO,Female,1,No,No,54,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.35,1364.75,No
8845-LWKGE,Female,0,No,No,32,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.5,1985.15,No
0002-ORFBO,Female,0,No,No,31,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),26.85,700.68,No
0002-ORFBO,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.0,297.42,Yes
0002-ORFBO,Female,0,No,No,47,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),112.35,4551.22,No
0002-ORFBO,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.85,942.7,No
0002-ORFBO,Female,0,No,Yes,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.37,1637.0,No
0002-ORFBO,Female,0,No,No,78,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.94,2748.7,No
0002-ORFBO,Female,0,No,No,34,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),102.42,2829.55,No
0002-ORFBO,Female,0,No,No,70,No,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),92.02,6417.21,No
6603-QWSPR,Female,0,No,No,50,No,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),108.18,4924.28,No
9921-QFQUL,Female,0,Yes,No,29,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.63,2206.36,No
0002-ORFBO,Female,0,No,Yes,59,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.36,1794.8,No
0002-ORFBO,Female,0,Yes,No,75,No,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),111.38,7159.63,No
0002-ORFBO,Female,1,No,No,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),106.0,6438.66,Yes
0002-ORFBO,Female,0,No,No,81,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,103.48,7366.08,No
0002-ORFBO,Female,0,No,No,27,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.65,1151.69,No
0002-ORFBO,Female,0,No,No,71,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,4054.03,No
0002-ORFBO,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),105.08,5448.6,No
0002-ORFBO,Female,0,No,No,1,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),19.6,102.3,No
0002-ORFBO,Female,0,No,No,17,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,52.02,208.42,No
3323-CPBWR,Female,0,No,No,23,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),100.15,2210.95,No
0002-ORFBO,Female,0,No,No,18,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.44,1616.05,No
3384-CTMSF,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),115.09,5135.15,No
0902-RFHOF,Female,0,No,No,38,No,No,DSL,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),18.96,807.42,No
0002-ORFBO,Female,1,No,No,38,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.27,2869.85,No
0002-ORFBO,Female,1,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),56.55,404.08,No
9661-MHUMO,Female,1,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.53,441.64,No
0002-ORFBO,Female,0,No,No,26,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,1233.57,No
0002-ORFBO,Female,0,No,No,26,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.77,2212.94,No
0002-ORFBO,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),26.06,730.4,No
0002-ORFBO,Female,0,No,No,14,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,20.05,371.81,No
0002-ORFBO,Female,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,103.7,5259.31,No
0002-ORFBO,Female,0,No,No,42,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.4,4031.11,No
0002-ORFBO,Female,0,No,No,10,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.69,607.24,No
3214-IYUUQ,Female,0,No,No,73,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.75,5834.2,No
1936-UAFEH,Female,0,No,No,68,No,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),113.22,7535.09,No
3587-PMCOY,Female,0,No,No,10,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,106.75,1372.94,No
0002-ORFBO,Female,0,No,No,80,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),89.75,6017.77,No
0002-ORFBO,Female,0,No,No,82,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.77,6143.21,No
7148-XZPHA,Male,0,Yes,No,58,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.25,4238.45,No
8073-IJDCM,Female,0,No,No,1,Yes,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),27.9,271.41,No
5309-TAIKL,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.09,507.78,No
0002-ORFBO,Female,0,No,No,14,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.51,469.64,No
0002-ORFBO,Female,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.35,708.2,No
0002-ORFBO,Female,0,No,No,41,No,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.94,1029.88,No
8884-ADFVN,Female,1,Yes,No,13,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.9,700.49,No
0002-ORFBO,Female,0,No,No,77,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.24,4378.8,No
0002-ORFBO,Female,0,No,No,85,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),49.76,3420.58,No
0002-ORFBO,Female,1,No,No,2,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.55,263.38,No
6734-FQAJX,Male,1,No,No,67,No,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),105.05,7171.7,No
0002-ORFBO,Female,0,No,No,45,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.86,4230.76,No
0002-ORFBO,Female,0,No,No,39,No,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),35.13,906.26,No
0002-ORFBO,Female,0,No,No,3,No,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),30.05,115.35,No
0002-ORFBO,Female,0,No,No,56,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.97,4286.72,No
0002-ORFBO,Female,0,No,Yes,84,No,No,DSL,No,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,22.38,1783.1,No
0002-ORFBO,Female,0,No,No,14,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.94,190.49,No
0002-ORFBO,Male,0,No,No,78,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),22.62,1272.74,No
7851-FLGGQ,Female,0,No,No,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.1,44.65,No
0002-ORFBO,Female,0,No,No,27,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,1346.61,No
0002-ORFBO,Female,0,No,No,12,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.7,788.8,No
2378-VTKDH,Female,1,No,No,66,No,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),104.35,6591.95,No
0927-CNGRH,Female,0,No,No,1,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),27.57,180.89,No
0002-ORFBO,Male,0,No,No,43,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),82.89,2802.3,No
0002-ORFBO,Male,0,No,No,23,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.62,816.87,No
1952-DVVSW,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.94,326.83,No
0002-ORFBO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),103.25,650.4,No
6656-GULJQ,Female,0,No,No,72,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),93.93,6068.08,No
0002-ORFBO,Female,0,No,No,44,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.37,1991.59,No
0002-ORFBO,Female,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.16,287.71,No
0002-ORFBO,Female,0,No,No,75,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),31.03,1079.65,No
0002-ORFBO,Female,0,No,No,80,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,106.15,7821.09,No
0002-ORFBO,Female,0,No,No,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.73,3272.05,No
0002-ORFBO,Female,0,No,No,67,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.75,3076.51,No
0002-ORFBO,Female,0,No,No,40,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.4,2500.08,No
2680-XKKNJ,Female,0,No,No,23,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.2,730.06,No
3058-HJCUY,Female,0,Yes,No,53,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.9,4211.49,Yes
2974-GGUXS,Female,1,Yes,No,36,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),102.33,3359.24,No
7994-XIRTR,Female,1,No,No,62,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),71.72,3553.05,No
0002-ORFBO,Female,0,No,No,70,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.97,7832.07,No
0002-ORFBO,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.69,4378.81,No
0002-ORFBO,Female,0,No,No,72,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.73,4475.88,No
0002-ORFBO,Female,0,No,No,12,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.06,153.45,Yes
0002-ORFBO,Female,0,No,No,56,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.25,3481.3,No
0002-ORFBO,Female,0,No,No,71,No,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),122.57,8498.26,No
0002-ORFBO,Female,0,No,No,59,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),119.47,6052.97,No
0002-ORFBO,Female,1,No,No,75,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.4,6217.94,No
0002-ORFBO,Female,0,No,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.46,2199.47,No
0002-ORFBO,Female,0,No,No,15,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.16,1253.24,No
0002-ORFBO,Male,0,No,No,74,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.5,7548.41,No
0002-ORFBO,Female,0,No,No,43,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.0,1013.37,No
0002-ORFBO,Female,1,No,No,73,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.1,5340.43,No
0002-ORFBO,Female,1,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.4,198.52,No
0002-ORFBO,Female,0,Yes,No,88,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.55,7804.51,No
0002-ORFBO,Female,0,Yes,No,42,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.25,3128.14,No
0002-ORFBO,Female,0,No,No,49,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),28.84,1323.4,No
8224-UAXBZ,Female,0,No,No,60,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.35,2862.99,No
0002-ORFBO,Female,0,No,No,71,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.0,3491.05,No
0002-ORFBO,Female,1,No,No,51,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.34,3832.23,No
0002-ORFBO,Female,0,No,No,38,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.3,2887.0,No
3865-ZYKAD,Female,1,Yes,No,78,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.08,5962.43,No
0002-ORFBO,Female,0,No,No,33,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.02,2918.82,No
0002-ORFBO,Female,0,No,No,36,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.44,1908.76,No
0002-ORFBO,Female,0,No,No,58,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.01,2787.01,No
0002-ORFBO,Female,0,No,No,76,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.01,1877.04,No
0002-ORFBO,Female,0,No,No,88,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.2,3937.45,No
0002-ORFBO,Female,0,No,No,69,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),43.4,2270.91,No
0002-ORFBO,Female,0,No,No,52,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.16,2029.05,No
0002-ORFBO,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.31,802.35,No
2079-FBMZK,Female,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.54,776.8,No
0002-ORFBO,Female,0,No,No,82,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.35,4745.64,No
0002-ORFBO,Female,0,No,Yes,15,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),19.35,458.32,No
0002-ORFBO,Female,0,No,No,17,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,26.91,722.55,No
0002-ORFBO,Female,0,No,No,35,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,63.57,2130.45,No
0002-ORFBO,Female,0,Yes,No,63,No,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),29.76,1191.4,No
0002-ORFBO,Female,0,No,No,13,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.5,443.02,No
0002-ORFBO,Male,0,No,No,66,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.03,2578.34,No
0002-ORFBO,Female,0,No,No,83,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.33,5991.47,No
0002-ORFBO,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.43,684.25,No
3551-HUAZH,Female,1,No,No,2,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.76,244.96,No
0002-ORFBO,Female,0,Yes,No,47,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,106.9,3890.69,No
2809-ZMYOQ,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.67,3681.51,No
5084-OOVCJ,Female,0,No,Yes,20,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.35,892.56,No
0002-ORFBO,Female,0,No,No,68,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),50.55,3819.6,No
0002-ORFBO,Female,0,No,No,23,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),21.5,468.96,No
0002-ORFBO,Female,0,No,Yes,44,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,79.38,2711.46,No
5339-PXDVH,Female,0,No,No,15,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.65,367.95,No
0002-ORFBO,Female,1,No,No,68,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.18,5125.75,No
0002-ORFBO,Female,0,No,No,73,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.99,5090.89,No
0002-ORFBO,Male,0,No,No,69,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.86,6519.94,No
0002-ORFBO,Female,0,No,No,10,No,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.98,166.13,No
0002-ORFBO,Female,0,No,Yes,39,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.51,616.31,No
0002-ORFBO,Male,1,No,No,68,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),123.49,7916.88,No
9529-OFXHY,Female,0,No,No,17,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.1,1639.96,No
0002-ORFBO,Male,1,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,100.05,4871.05,No
0002-ORFBO,Female,0,No,No,41,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.14,3206.68,No
0002-ORFBO,Female,0,No,No,73,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.46,2831.18,No
9174-IHETN,Female,0,No,Yes,53,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.35,3670.15,No
0002-ORFBO,Male,0,No,No,34,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.76,1115.44,No
0002-ORFBO,Male,0,No,No,6,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.14,506.19,No
0002-ORFBO,Female,1,No,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),32.88,1492.49,No
0002-ORFBO,Female,0,No,No,60,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),103.24,4762.66,No
0002-ORFBO,Female,0,Yes,No,58,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.3,4648.14,No
8413-VONUO,Male,0,No,No,5,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),97.02,167.3,No
0002-ORFBO,Male,0,Yes,No,74,No,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),68.47,4086.38,No
0002-ORFBO,Female,1,No,No,58,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.46,3706.09,No
0002-ORFBO,Female,0,No,No,59,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),28.96,1366.35,No
0002-ORFBO,Female,0,No,No,20,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.14,1543.8,No
0002-ORFBO,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.08,1047.94,No
0002-ORFBO,Male,0,No,No,16,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.93,641.25,No
7945-PRBVF,Female,0,No,No,34,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.18,831.89,No
0002-ORFBO,Female,0,Yes,No,21,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.92,529.12,No
0002-ORFBO,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),22.52,592.9,No
1150-FTQGN,Female,0,No,No,60,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),102.14,5811.8,No
0002-ORFBO,Female,0,No,No,7,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),95.85,94.4,No
0002-ORFBO,Female,0,No,No,6,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),20.16,122.72,No
0002-ORFBO,Female,0,No,No,28,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.61,1611.37,No
0002-ORFBO,Female,0,No,Yes,53,No,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),64.15,3507.51,No
0002-ORFBO,Female,1,Yes,No,77,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),113.36,7920.7,No
0002-ORFBO,Female,0,No,No,64,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.43,6729.28,No
0002-ORFBO,Female,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.82,76.48,Yes
0002-ORFBO,Female,0,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.45,718.1,No
0002-ORFBO,Female,0,Yes,No,7,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.09,637.31,No
